Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,is high demand (product.metafields.custom.is_high_demand),is hot right now (product.metafields.custom.is_hot_right_now),is selling fast (product.metafields.custom.is_selling_fast),Product Video URL (product.metafields.custom.product_video_url),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bag type (product.metafields.shopify.bag-type),Boot style (product.metafields.shopify.boot-style),Caffeine content (product.metafields.shopify.caffeine-content),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Gear material (product.metafields.shopify.gear-material),Handwear material (product.metafields.shopify.handwear-material),Heel height type (product.metafields.shopify.heel-height-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Light source (product.metafields.shopify.light-source),Lighting features (product.metafields.shopify.lighting-features),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Motorcycle glove purpose (product.metafields.shopify.motorcycle-glove-purpose),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Protective gear features (product.metafields.shopify.protective-gear-features),Rack type (product.metafields.shopify.rack-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Vehicle exhaust type (product.metafields.shopify.vehicle-exhaust-type),Vehicle frame/body features (product.metafields.shopify.vehicle-frame-body-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
quadlock-mag-ring,,,,,,,,,PURPLE,,,,,,,,QLP-MCR-PU,0.0,shopify,3,deny,manual,580.00,,true,true,,,,,25-100993,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_105_MAG_RINGS_Range_CAMO_Black_600x600_7f02968f-9a66-414a-b342-dd9615978563.png?v=1778740483,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_103_MAG_RING_Purple_600x600_063f73f4-b13c-40b6-bfd5-0681c181f8b3.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,RED,,,,,,,,QLP-MCR-RE,0.0,shopify,1,deny,manual,580.00,,true,true,,,,,25-100989,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_100_MAG_RING_Orange.png?v=1778740483,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_99_MAG_RING_Red.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,YELLOW,,,,,,,,QLP-MCR-YE,0.0,shopify,2,deny,manual,580.00,,true,true,,,,,25-100992,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_102_MAG_RING_Hot-Pink.png?v=1778740483,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_101_MAG_RING_Yellow_600x600_d6abd051-6a33-4c79-80fb-9110ee974569.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,BLUE,,,,,,,,,0.0,shopify,0,deny,manual,580.00,,true,true,,,,,'84105802,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_103_MAG_RING_Purple_600x600_063f73f4-b13c-40b6-bfd5-0681c181f8b3.png?v=1778740483,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_94_MAG_RING_Blue.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,BLACK,,,,,,,,,0.0,shopify,0,deny,manual,580.00,,true,true,,,,,'84138570,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_99_MAG_RING_Red.png?v=1778740483,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_104_MAG_RING_Black.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,CAMO,,,,,,,,QLP-MCR-CAM-2,0.0,shopify,2,deny,manual,580.00,,true,true,,,,,25-100994,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_101_MAG_RING_Yellow_600x600_d6abd051-6a33-4c79-80fb-9110ee974569.png?v=1778740483,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_96_MAG_RINGS_CAMO_600x600_14dc50a1-fdad-4954-a6ca-11d479db59b6.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,NAVY GREEN,,,,,,,,,0.0,shopify,0,deny,manual,580.00,,true,true,,,,,'85252682,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_93_2506-094_MAG-Rings-__Pride_Master_1_grande_63f102a3-175f-4ce3-aadd-cf6364fd849a.png?v=1778740483,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_95_MAG_RING_Green.png?v=1778740483,kg,,0.00,
quadlock-mag-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_94_MAG_RING_Blue.png?v=1778740483,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quadlock-mag-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_95_MAG_RING_Green.png?v=1778740483,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quadlock-mag-ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/imgi_104_MAG_RING_Black.png?v=1778740483,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quadlock-mag-case-iphone-samsung,QUADLOCK MAG CASES FOR SAMSUNG AND IPHONE DEVICES,<p>This MAG Case for iPhone 14 Pro features magnetic alignment and impact protection for secure mounting and daily use.</p>,QUADLOCK,Uncategorized,PARTS AND ACCESSORIES,BEST SELLER,true,DEVICES,IPHONE 14 PRO,,,,,,,,QMC-IP14M-1,0.0,shopify,1,deny,manual,2650.00,,true,true,,,,,25-100969,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_14_PRO_REGULAR_CASE.png?v=1778738827,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_14_PRO_REGULAR_CASE.png?v=1778738827,kg,,0.00,active
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 14 PRO MAX,,,,,,,,QMC-IP14XL,0.0,shopify,1,deny,manual,2650.00,,true,true,,,,,25-100970,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCKMAGCASE2NDIMAGE_2d978ac1-c514-49bb-b193-badd08bc845c.avif?v=1778741370,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_14_PRO_MAX_MAG_CASE.png?v=1778738809,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 15 PRO,,,,,,,,QMC-IP15M,0.0,shopify,1,deny,manual,2650.00,,true,true,,,,,25-100967,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_14_PRO_MAX_MAG_CASE.png?v=1778738809,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_15_PRO_MAG_CASE.png?v=1778738815,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 15 PRO MAX,,,,,,,,QMC-IP16XL,0.0,shopify,1,deny,manual,2650.00,,true,true,,,,,25-100967,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_15_PRO_MAG_CASE.png?v=1778738815,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_15_PRO_MAX_REGULAR_CASE.png?v=1778738796,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 16 PRO,,,,,,,,QMC-IP16M,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100965,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_15_PRO_MAX_REGULAR_CASE.png?v=1778738796,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_16_PLUS_REGULAR_CASE.png?v=1778738790,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 16 PLUS,,,,,,,,QLC-IP16L,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,'66804298,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_16_PLUS_REGULAR_CASE.png?v=1778738790,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_16_PLUS_REGULAR_CASE.png?v=1778738790,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 16 PRO MAX,,,,,,,,QMC-IP16XL,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100966,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_16_PRO_MAX_MAG_CASE.png?v=1778738778,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_16_PRO_MAX_MAG_CASE.png?v=1778738778,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 17,,,,,,,,QMC-IP17S,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100963,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK-IPHONE17.webp?v=1778738988,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK-IPHONE17.webp?v=1778738988,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 17 PRO,,,,,,,,QMC-IP17M,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100964,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_17_PRO_MAG_CASE.png?v=1778738759,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_17_PRO_MAG_CASE.png?v=1778738759,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 17 PRO MAX,,,,,,,,QMC-IP17XL,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100956,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_17_PRO_MAX_MAG_CASE.png?v=1778738746,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_17_PRO_MAX_MAG_CASE.png?v=1778738746,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,SAMSUNG GALAXY S24 ULTRA,,,,,,,,QMC-GS24U,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100972,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_MAG_CASE_SAMSUNG_GALAXY_S24_ULTRA.png?v=1778738719,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_MAG_CASE_SAMSUNG_GALAXY_S24_ULTRA.png?v=1778738719,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,SAMSUNG GALAXY S25 ULTRA,,,,,,,,QMC-GS25U,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,25-100971,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_MAG_CASE_SAMSUNG_GALAXY_S25_ULTRA.png?v=1778738838,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_MAG_CASE_SAMSUNG_GALAXY_S25_ULTRA.png?v=1778738838,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 12 PRO,,,,,,,,QMC-IP12M,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,'03201610,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_12__12_PRO_REGULAR_CASE_fcbb2471-3b6a-42b9-85e0-ca474bb95c49.png?v=1778738665,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_12__12_PRO_REGULAR_CASE_fcbb2471-3b6a-42b9-85e0-ca474bb95c49.png?v=1778738665,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,I[HONE 12 PRO MAX,,,,,,,,QMC-IP12XL,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,'03234378,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_12_PRO_MAX_REGULAR_CASE_db4e80d8-d02b-4e91-813d-4e557823f2b4.png?v=1778738675,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_12_PRO_MAX_REGULAR_CASE_db4e80d8-d02b-4e91-813d-4e557823f2b4.png?v=1778738675,kg,,0.00,
quadlock-mag-case-iphone-samsung,,,,,,,,,IPHONE 13 PRO MAX,,,,,,,,QMC-IP13XL,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,'03267146,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_13_PRO_MAX_REGULAR_CASE_ce7b1c09-a8c1-4ec2-89b5-fbe03302f47b.png?v=1778738696,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/QUADLOCK_IP_13_PRO_MAX_REGULAR_CASE_ce7b1c09-a8c1-4ec2-89b5-fbe03302f47b.png?v=1778738696,kg,,0.00,
perrier-330ml,PERRIER 330ml,<p>Refreshing 330ml Perrier sparkling mineral water to stay hydrated after your journey.</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,'10006,0.0,,0,deny,manual,240.00,,true,true,,,,,'35184970,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
oatmilk,oatmilk,"<p>Creamy oat milk alternative, perfect for your coffee while enjoying a break at the rider's cafe.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,"",true,Title,Default Title,,,,,,,,oatmilksub,0.0,,0,deny,manual,30.00,,true,true,,,,,'33972554,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
muffin,MUFFIN,"<p>Freshly baked muffin, the perfect snack to fuel up during your ride break.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,'10080,0.0,,0,deny,manual,150.00,,true,true,,,,,'33448266,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
mr-cool,Mr. Cool,<p>Professional cooling system maintenance service to ensure your motorcycle engine operates at its optimal temperature.</p>,SIXTHGEAR MOTO,Uncategorized,COFFEE AND SNACKS,CARWASH,true,Scents,Bamboo Rain,,,,,,,,'10058,0.0,shopify,3,deny,manual,350.00,,true,true,,,,,'28107082,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
mr-cool,,,,,,,,,Citrus Tea,,,,,,,,'10063,0.0,,0,deny,manual,320.00,,true,true,,,,,'28139850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
mr-cool,,,,,,,,,Espresso,,,,,,,,'10056,0.0,,0,deny,manual,350.00,,true,true,,,,,'28172618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
mr-cool,,,,,,,,,Madarine,,,,,,,,'10055,0.0,,0,deny,manual,350.00,,true,true,,,,,'28205386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
mr-cool,,,,,,,,,Marine Eucalyptus,,,,,,,,'10062,0.0,,0,deny,manual,320.00,,true,true,,,,,'28238154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
mr-cool,,,,,,,,,Pine Marine,,,,,,,,'10061,0.0,,0,deny,manual,320.00,,true,true,,,,,'28270922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
mr-cool,,,,,,,,,Ryu Breeze,,,,,,,,'10053,0.0,,0,deny,manual,350.00,,true,true,,,,,'28303690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-mocha-frappe,MOCHA FRAPPE,<p>MOCHA-FRAPPE</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,16oz,,Iced,Iced,,,,,NEW-10035,0.0,,0,deny,manual,175.00,,true,true,,,,,'21389642,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-mocha,MOCHA,<p>MOCHA</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,12oz,,Hot/Iced,Hot,,,,,NEW-10012,0.0,,0,deny,manual,160.00,,true,true,,,,,'21094730,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-mocha,,,,,,,,,16oz,,,Hot,,,,,NEW-10014,0.0,,0,deny,manual,175.00,,true,true,,,,,'21127498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-mocha,,,,,,,,,16oz,,,Iced,,,,,NEW-10015,0.0,,0,deny,manual,160.00,,true,true,,,,,'21160266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-mixed-berries-cream-yogurt,MIXED BERRIES CREAM/YOGURT,<p>MIXED-BERRIES-CREAM/YOGURT</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,16oz,,Cream/Yogurt,Cream,,,,,NEW-10040,0.0,,0,deny,manual,175.00,,true,true,,,,,'21029194,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-mixed-berries-cream-yogurt,,,,,,,,,16oz,,,Yogurt,,,,,NEW-10046,0.0,,0,deny,manual,175.00,,true,true,,,,,'21061962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
minute-maid-tetra-pack-pineapple,MINUTE MAID TETRA PACK (Pineapple),"<p>Stay hydrated with the sweet taste of Minute Maid Pineapple juice, packaged in a portable tetra pack for easy travel.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,MMTetPk-Pineapple,0.0,shopify,5,deny,manual,25.00,,true,true,,,,,'20504906,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
minute-maid-tetra-pack-mango,MINUTE MAID TETRA PACK (Mango),"<p>Refreshing Minute Maid Mango juice in a convenient tetra pack, perfect for a quick energy boost during your ride breaks.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,MMTetPk-Mango,0.0,shopify,1,deny,manual,25.00,,true,true,,,,,'20275530,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-matcha-latte,MATCHA LATTE,<p>MATCHA-LATTE</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,12oz,,Hot/Iced,Hot,,,,,NEW-10022,0.0,,0,deny,manual,130.00,,true,true,,,,,'19423562,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-matcha-latte,,,,,,,,,16oz,,,Hot,,,,,NEW-10024,0.0,,0,deny,manual,145.00,,true,true,,,,,'19456330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-matcha-latte,,,,,,,,,16oz,,,Iced,,,,,NEW-10025,0.0,,0,deny,manual,140.00,,true,true,,,,,'19489098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
matcha-green-tea-traditional,MATCHA GREEN TEA - TRADITIONAL,"<p>Enjoy the rich, authentic taste of Traditional Matcha Green Tea, a perfect energizing drink for the journey ahead.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,MGT - TRAD,0.0,,0,deny,manual,120.00,,true,true,,,,,MGT - TRAD,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
matcha-green-tea-chamomile,MATCHA GREEN TEA - CHAMOMILE,"<p>A soothing blend of Matcha Green Tea and Chamomile, perfect for a calming break during your motorcycle travels.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,MGT - CHA,0.0,,0,deny,manual,120.00,,true,true,,,,,MGT - CHA,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-matcha-frappe,MATCHA FRAPPE,<p>MATCHA-FRAPPE</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,16oz,,,,,,,,NEW-10043,0.0,,0,deny,manual,180.00,,true,true,,,,,'18899274,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
lipton-yellow-label-tea,LIPTON YELLOW LABEL TEA,"<p>Enjoy a refreshing break with Lipton Yellow Label Tea, a classic black tea blend for your post-ride relaxation.</p>",FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Title,Default Title,,,,,,,,LYLT,0.0,,0,deny,manual,50.00,,true,true,,,,,LYLT,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-latte,LATTE,<p>LATTE</p>,FIRST GEAR COFFEE,,COFFEE AND SNACKS,FIRST GEAR COFFEE,true,Size,12oz,,Hot/Iced,Hot,,,,,NEW-10001,0.0,,0,deny,manual,140.00,,true,true,,,,,'14377290,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
new-latte,,,,,,,,,16oz,,,Hot,,,,,NEW-10005,0.0,,0,deny,manual,155.00,,true,true,,,,,'14410058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-latte,,,,,,,,,16oz,,,Iced,,,,,NEW-10006,0.0,,0,deny,manual,135.00,,true,true,,,,,'14442826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,
new-labor,LABOR AND INSTALLATION FEE,<p>LABOR AND INSTALLATION FEE</p>,SIXTHGEAR MOTO,,SERVICES,LABOR,true,Title,Default Title,,,,,,,,NEW-10059,0.0,,0,deny,manual,0.00,,true,true,,,,,'14147914,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.00,unlisted
